2018-11-20 14:30:27 (2503803444590) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-20 14:31:52 (2588523984264) STATS -  5.00, 1378, 54, 42.610227, 21.821578, 64.718255, 0.000000, 64.718255, 0.000000, 0, 6890, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588641606678) STATS - 10.00, 1377, 54, 43.664594, 23.164375, 66.890473, 0.000000, 66.890473, 0.000000, 0, 6887, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588730818788) STATS - 15.00, 1385, 54, 43.225029, 23.059002, 66.343279, 0.000000, 66.343279, 0.000000, 0, 6928, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588750886890) STATS - 20.00, 1405, 54, 42.425803, 22.607054, 65.093375, 0.000000, 65.093375, 0.000000, 0, 7025, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588770116893) STATS - 25.00, 1412, 54, 42.243666, 22.657115, 64.956061, 0.000000, 64.956061, 0.000000, 0, 7062, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588781729994) STATS - 30.00, 1413, 54, 42.347320, 22.576694, 64.987154, 0.000000, 64.987154, 0.000000, 0, 7067, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588800327396) STATS - 35.00, 1423, 54, 42.059866, 22.420893, 64.574022, 0.000000, 64.574022, 0.000000, 0, 7116, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588811525197) STATS - 40.00, 1421, 54, 42.127041, 22.430876, 64.626209, 0.000000, 64.626209, 0.000000, 0, 7109, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588829740199) STATS - 45.00, 1400, 54, 42.582018, 22.753802, 65.395072, 0.000000, 65.395072, 0.000000, 0, 7002, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588840310201) STATS - 50.00, 1393, 54, 42.895553, 22.862435, 65.811870, 0.000000, 65.811870, 0.000000, 0, 6966, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588850846502) STATS - 55.00, 1435, 54, 41.556715, 22.291104, 63.923761, 0.000000, 63.923761, 0.000000, 0, 7179, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588860950403) STATS - 60.00, 1445, 54, 41.211567, 22.073379, 63.355419, 0.000000, 63.355419, 0.000000, 0, 7229, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588870896404) STATS - 65.00, 1432, 54, 41.737416, 22.211750, 64.022511, 0.000000, 64.022511, 0.000000, 0, 7161, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588880614505) STATS - 70.00, 1419, 54, 42.341110, 22.518163, 64.921230, 0.000000, 64.921230, 0.000000, 0, 7096, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588888714106) STATS - 70.00, 53, 19, 23.283140, 14.253637, 37.586091, 0.000000, 37.586091, 0.000000, 0, 266, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2589104928831) STATS - Type, Interval, Responses
2018-11-20 14:31:53 (2589490730875) STATS - GET, 173.8, 0
2018-11-20 14:31:53 (2589490740075) STATS - GET, 173.9, 0
2018-11-20 14:31:53 (2589490749575) STATS - GET, 174.0, 0
2018-11-20 14:31:53 (2589490759275) STATS - GET, 174.1, 0
2018-11-20 14:31:53 (2589490768975) STATS - GET, 174.2, 0
2018-11-20 14:31:53 (2589490778575) STATS - GET, 174.3, 0
2018-11-20 14:31:53 (2589490787875) STATS - GET, 174.4, 0
2018-11-20 14:31:53 (2589490797375) STATS - GET, 174.5, 0
2018-11-20 14:31:53 (2589490806875) STATS - GET, 174.6, 0
2018-11-20 14:31:53 (2589490816575) STATS - GET, 174.7, 0
2018-11-20 14:31:53 (2589490826075) STATS - GET, 174.8, 1
2018-11-20 14:31:53 (2589490835475) STATS - GET, 174.9, 0
2018-11-20 14:31:53 (2589490844975) STATS - GET, 175.0, 0
2018-11-20 14:31:53 (2589490854575) STATS - GET, 175.1, 0
2018-11-20 14:31:53 (2589490864275) STATS - GET, 175.2, 1
2018-11-20 14:31:53 (2589490874075) STATS - GET, 175.3, 0
2018-11-20 14:31:53 (2589490883575) STATS - GET, 175.4, 0
2018-11-20 14:31:53 (2589490892975) STATS - GET, 175.5, 0
2018-11-20 14:31:53 (2589490902375) STATS - GET, 175.6, 0
2018-11-20 14:31:53 (2589490911875) STATS - GET, 175.7, 0
2018-11-20 14:31:53 (2589490921275) STATS - GET, 175.8, 1
2018-11-20 14:31:53 (2589490930875) STATS - GET, 175.9, 0
2018-11-20 14:31:53 (2589490940275) STATS - GET, 176.0, 0
2018-11-20 14:31:53 (2589490949975) STATS - GET, 176.1, 0
2018-11-20 14:31:53 (2589490959475) STATS - GET, 176.2, 0
2018-11-20 14:31:53 (2589490982975) STATS - GET, 176.3, 0
2018-11-20 14:31:53 (2589490993975) STATS - GET, 176.4, 1
2018-11-20 14:31:53 (2589491003575) STATS - GET, 176.5, 0
2018-11-20 14:31:53 (2589491013575) STATS - GET, 176.6, 0
2018-11-20 14:31:53 (2589491023375) STATS - GET, 176.7, 0
2018-11-20 14:31:53 (2589491032675) STATS - GET, 176.8, 0
2018-11-20 14:31:53 (2589491042075) STATS - GET, 176.9, 0
2018-11-20 14:31:53 (2589491051975) STATS - GET, 177.0, 0
2018-11-20 14:31:53 (2589491061775) STATS - GET, 177.1, 2
2018-11-20 14:31:53 (2589491071575) STATS - GET, 177.2, 0
2018-11-20 14:31:53 (2589491081075) STATS - GET, 177.3, 4
2018-11-20 14:31:53 (2589491090475) STATS - GET, 177.4, 0
2018-11-20 14:31:53 (2589491102575) STATS - GET, 177.5, 0
2018-11-20 14:31:53 (2589491116575) STATS - GET, 177.6, 0
2018-11-20 14:31:53 (2589491132575) STATS - GET, 177.7, 0
2018-11-20 14:31:53 (2589491143175) STATS - GET, 177.8, 0
2018-11-20 14:31:53 (2589491152675) STATS - GET, 177.9, 0
2018-11-20 14:31:53 (2589491162375) STATS - GET, 178.0, 0
2018-11-20 14:31:53 (2589491172075) STATS - GET, 178.1, 0
2018-11-20 14:31:53 (2589491182575) STATS - GET, 178.2, 0
2018-11-20 14:31:53 (2589491192275) STATS - GET, 178.3, 0
2018-11-20 14:31:53 (2589491201775) STATS - GET, 178.4, 1
2018-11-20 14:31:53 (2589491211175) STATS - GET, 178.5, 1
2018-11-20 14:31:53 (2589491220775) STATS - GET, 178.6, 1
2018-11-20 14:31:53 (2589491230275) STATS - GET, 178.7, 0
2018-11-20 14:31:53 (2589491239575) STATS - GET, 178.8, 1
2018-11-20 14:31:53 (2589491248775) STATS - GET, 178.9, 0
2018-11-20 14:31:53 (2589491258575) STATS - GET, 179.0, 0
2018-11-20 14:31:53 (2589491268075) STATS - GET, 179.1, 1
2018-11-20 14:31:53 (2589491277775) STATS - GET, 179.2, 0
2018-11-20 14:31:53 (2589491287075) STATS - GET, 179.3, 0
2018-11-20 14:31:53 (2589491296275) STATS - GET, 179.4, 0
2018-11-20 14:31:53 (2589491305875) STATS - GET, 179.5, 0
2018-11-20 14:31:53 (2589491315375) STATS - GET, 179.6, 0
2018-11-20 14:31:53 (2589491324875) STATS - GET, 179.7, 0
2018-11-20 14:31:53 (2589491359975) STATS - GET, 179.8, 0
2018-11-20 14:31:53 (2589491372275) STATS - GET, 179.9, 0
2018-11-20 14:31:53 (2589491383075) STATS - GET, 180.0, 0
2018-11-20 14:31:53 (2589491392875) STATS - GET, 180.1, 1
2018-11-20 14:31:53 (2589491402575) STATS - GET, 180.2, 0
2018-11-20 14:31:53 (2589491412075) STATS - GET, 180.3, 0
2018-11-20 14:31:53 (2589491421475) STATS - GET, 180.4, 1
2018-11-20 14:31:53 (2589491430875) STATS - GET, 180.5, 0
2018-11-20 14:31:53 (2589491440575) STATS - GET, 180.6, 0
2018-11-20 14:31:53 (2589491450575) STATS - GET, 180.7, 0
2018-11-20 14:31:53 (2589491459975) STATS - GET, 180.8, 0
2018-11-20 14:31:53 (2589491469375) STATS - GET, 180.9, 0
2018-11-20 14:31:53 (2589491479175) STATS - GET, 181.0, 0
2018-11-20 14:31:53 (2589491488875) STATS - GET, 181.1, 0
2018-11-20 14:31:53 (2589491498575) STATS - GET, 181.2, 0
2018-11-20 14:31:53 (2589491507875) STATS - GET, 181.3, 0
2018-11-20 14:31:53 (2589491517375) STATS - GET, 181.4, 0
2018-11-20 14:31:53 (2589491526875) STATS - GET, 181.5, 0
2018-11-20 14:31:53 (2589491536475) STATS - GET, 181.6, 0
2018-11-20 14:31:53 (2589491546275) STATS - GET, 181.7, 0
2018-11-20 14:31:53 (2589491555575) STATS - GET, 181.8, 0
2018-11-20 14:31:53 (2589491565275) STATS - GET, 181.9, 0
2018-11-20 14:31:53 (2589491575075) STATS - GET, 182.0, 0
2018-11-20 14:31:53 (2589491584575) STATS - GET, 182.1, 0
2018-11-20 14:31:53 (2589491594175) STATS - GET, 182.2, 0
2018-11-20 14:31:53 (2589491603575) STATS - GET, 182.3, 0
2018-11-20 14:31:53 (2589491613075) STATS - GET, 182.4, 0
2018-11-20 14:31:53 (2589491622475) STATS - GET, 182.5, 0
2018-11-20 14:31:53 (2589491632175) STATS - GET, 182.6, 0
2018-11-20 14:31:53 (2589491641775) STATS - GET, 182.7, 0
2018-11-20 14:31:53 (2589491651075) STATS - GET, 182.8, 0
2018-11-20 14:31:53 (2589491660275) STATS - GET, 182.9, 0
2018-11-20 14:31:53 (2589491669875) STATS - GET, 183.0, 0
2018-11-20 14:31:53 (2589491679475) STATS - GET, 183.1, 0
2018-11-20 14:31:53 (2589491689075) STATS - GET, 183.2, 0
2018-11-20 14:31:53 (2589491698375) STATS - GET, 183.3, 1
2018-11-20 14:31:53 (2589491707775) STATS - GET, 183.4, 0
2018-11-20 14:31:53 (2589491716975) STATS - GET, 183.5, 0
2018-11-20 14:31:53 (2589491726475) STATS - GET, 183.6, 0
2018-11-20 14:31:53 (2589491735975) STATS - GET, 183.7, 0
2018-11-20 14:31:53 (2589491745275) STATS - GET, 183.8, 2
2018-11-20 14:31:53 (2589491754775) STATS - GET, 183.9, 0
2018-11-20 14:31:53 (2589491764575) STATS - GET, 184.0, 0
2018-11-20 14:31:53 (2589491774675) STATS - GET, 184.1, 0
2018-11-20 14:31:53 (2589491784275) STATS - GET, 184.2, 0
2018-11-20 14:31:53 (2589491793875) STATS - GET, 184.3, 0
2018-11-20 14:31:53 (2589491803275) STATS - GET, 184.4, 0
2018-11-20 14:31:53 (2589491812775) STATS - GET, 184.5, 1
2018-11-20 14:31:53 (2589491822475) STATS - GET, 184.6, 0
2018-11-20 14:31:53 (2589491832075) STATS - GET, 184.7, 0
2018-11-20 14:31:53 (2589491841475) STATS - GET, 184.8, 1
2018-11-20 14:31:53 (2589491850975) STATS - GET, 184.9, 0
2018-11-20 14:31:53 (2589491860575) STATS - GET, 185.0, 0
2018-11-20 14:31:53 (2589491870075) STATS - GET, 185.1, 0
2018-11-20 14:31:53 (2589491879775) STATS - GET, 185.2, 0
2018-11-20 14:31:53 (2589491888975) STATS - GET, 185.3, 0
2018-11-20 14:31:53 (2589491898375) STATS - GET, 185.4, 0
2018-11-20 14:31:53 (2589491907675) STATS - GET, 185.5, 0
2018-11-20 14:31:53 (2589491917475) STATS - GET, 185.6, 0
2018-11-20 14:31:53 (2589491926975) STATS - GET, 185.7, 0
2018-11-20 14:31:53 (2589491936175) STATS - GET, 185.8, 0
2018-11-20 14:31:53 (2589491945575) STATS - GET, 185.9, 0
2018-11-20 14:31:53 (2589491955075) STATS - GET, 186.0, 0
2018-11-20 14:31:53 (2589491964675) STATS - GET, 186.1, 0
2018-11-20 14:31:53 (2589491976675) STATS - GET, 186.2, 0
2018-11-20 14:31:53 (2589491986075) STATS - GET, 186.3, 1
2018-11-20 14:31:53 (2589491995575) STATS - GET, 186.4, 0
2018-11-20 14:31:53 (2589492045175) STATS - GET, 186.5, 3
2018-11-20 14:31:53 (2589492058475) STATS - GET, 186.6, 0
2018-11-20 14:31:53 (2589492075675) STATS - GET, 186.7, 0
2018-11-20 14:31:53 (2589492087475) STATS - GET, 186.8, 0
2018-11-20 14:31:53 (2589492097275) STATS - GET, 186.9, 0
2018-11-20 14:31:53 (2589492109075) STATS - GET, 187.0, 0
2018-11-20 14:31:53 (2589492119775) STATS - GET, 187.1, 0
2018-11-20 14:31:53 (2589492129675) STATS - GET, 187.2, 1
2018-11-20 14:31:53 (2589492139275) STATS - GET, 187.3, 0
2018-11-20 14:31:53 (2589492148975) STATS - GET, 187.4, 0
2018-11-20 14:31:53 (2589492158575) STATS - GET, 187.5, 0
2018-11-20 14:31:53 (2589492168275) STATS - GET, 187.6, 0
2018-11-20 14:31:53 (2589492178075) STATS - GET, 187.7, 0
2018-11-20 14:31:53 (2589492187775) STATS - GET, 187.8, 0
2018-11-20 14:31:53 (2589492197475) STATS - GET, 187.9, 1
2018-11-20 14:31:53 (2589492207675) STATS - GET, 188.0, 0
2018-11-20 14:31:53 (2589492217575) STATS - GET, 188.1, 0
2018-11-20 14:31:53 (2589492227375) STATS - GET, 188.2, 0
2018-11-20 14:31:53 (2589492237075) STATS - GET, 188.3, 0
2018-11-20 14:31:53 (2589492246675) STATS - GET, 188.4, 0
2018-11-20 14:31:53 (2589492257375) STATS - GET, 188.5, 0
2018-11-20 14:31:53 (2589492267475) STATS - GET, 188.6, 2
2018-11-20 14:31:53 (2589492277475) STATS - GET, 188.7, 0
2018-11-20 14:31:53 (2589492287275) STATS - GET, 188.8, 0
2018-11-20 14:31:53 (2589492297075) STATS - GET, 188.9, 3
2018-11-20 14:31:53 (2589492307375) STATS - GET, 189.0, 1
2018-11-20 14:31:53 (2589492317175) STATS - GET, 189.1, 1
2018-11-20 14:31:53 (2589492326875) STATS - GET, 189.2, 0
2018-11-20 14:31:53 (2589492348675) STATS - GET, 189.3, 0
2018-11-20 14:31:53 (2589492358175) STATS - GET, 189.4, 0
2018-11-20 14:31:53 (2589492367675) STATS - GET, 189.5, 0
2018-11-20 14:31:53 (2589492377275) STATS - GET, 189.6, 0
2018-11-20 14:31:53 (2589492386775) STATS - GET, 189.7, 0
2018-11-20 14:31:53 (2589492407975) STATS - GET, 189.8, 0
2018-11-20 14:31:53 (2589492417675) STATS - GET, 189.9, 0
2018-11-20 14:31:53 (2589492427775) STATS - GET, 190.0, 0
2018-11-20 14:31:53 (2589492437575) STATS - GET, 190.1, 0
2018-11-20 14:31:53 (2589492447375) STATS - GET, 190.2, 0
2018-11-20 14:31:53 (2589492459375) STATS - GET, 190.3, 0
2018-11-20 14:31:53 (2589492471475) STATS - GET, 190.4, 0
2018-11-20 14:31:53 (2589492482075) STATS - GET, 190.5, 0
2018-11-20 14:31:53 (2589492492375) STATS - GET, 190.6, 0
2018-11-20 14:31:53 (2589492502175) STATS - GET, 190.7, 0
2018-11-20 14:31:53 (2589492511975) STATS - GET, 190.8, 0
2018-11-20 14:31:53 (2589492521575) STATS - GET, 190.9, 0
2018-11-20 14:31:53 (2589492531575) STATS - GET, 191.0, 0
2018-11-20 14:31:53 (2589492541575) STATS - GET, 191.1, 0
2018-11-20 14:31:53 (2589492551375) STATS - GET, 191.2, 0
2018-11-20 14:31:53 (2589492561275) STATS - GET, 191.3, 0
2018-11-20 14:31:53 (2589492571075) STATS - GET, 191.4, 0
2018-11-20 14:31:53 (2589492580675) STATS - GET, 191.5, 0
2018-11-20 14:31:53 (2589492590375) STATS - GET, 191.6, 0
2018-11-20 14:31:53 (2589492600175) STATS - GET, 191.7, 0
2018-11-20 14:31:53 (2589492611775) STATS - GET, 191.8, 0
2018-11-20 14:31:53 (2589499691576) STATS - GET, 191.9, 0
2018-11-20 14:31:53 (2589499730176) STATS - GET, 192.0, 0
2018-11-20 14:31:53 (2589499745076) STATS - GET, 192.1, 0
2018-11-20 14:31:53 (2589499755376) STATS - GET, 192.2, 0
2018-11-20 14:31:53 (2589499764076) STATS - GET, 192.3, 0
2018-11-20 14:31:53 (2589499772676) STATS - GET, 192.4, 0
2018-11-20 14:31:53 (2589499781576) STATS - GET, 192.5, 0
2018-11-20 14:31:53 (2589499790076) STATS - GET, 192.6, 0
2018-11-20 14:31:53 (2589499801276) STATS - GET, 192.7, 0
2018-11-20 14:31:53 (2589499810676) STATS - GET, 192.8, 0
2018-11-20 14:31:53 (2589499819276) STATS - GET, 192.9, 0
2018-11-20 14:31:53 (2589499828376) STATS - GET, 193.0, 0
2018-11-20 14:31:53 (2589499837076) STATS - GET, 193.1, 0
2018-11-20 14:31:53 (2589499845576) STATS - GET, 193.2, 0
2018-11-20 14:31:53 (2589499854076) STATS - GET, 193.3, 0
2018-11-20 14:31:53 (2589499862476) STATS - GET, 193.4, 0
2018-11-20 14:31:53 (2589499870976) STATS - GET, 193.5, 0
2018-11-20 14:31:53 (2589499879376) STATS - GET, 193.6, 0
2018-11-20 14:31:53 (2589499887876) STATS - GET, 193.7, 0
2018-11-20 14:31:53 (2589499896176) STATS - GET, 193.8, 0
2018-11-20 14:31:53 (2589499904676) STATS - GET, 193.9, 0
2018-11-20 14:31:53 (2589499943776) STATS - GET, 194.0, 0
2018-11-20 14:31:53 (2589499955976) STATS - GET, 194.1, 0
2018-11-20 14:31:53 (2589499964976) STATS - GET, 194.2, 0
2018-11-20 14:31:53 (2589499973576) STATS - GET, 194.3, 0
2018-11-20 14:31:53 (2589499982176) STATS - GET, 194.4, 0
2018-11-20 14:31:53 (2589499990776) STATS - GET, 194.5, 0
2018-11-20 14:31:53 (2589499999276) STATS - GET, 194.6, 0
2018-11-20 14:31:53 (2589500025176) STATS - GET, 194.7, 0
2018-11-20 14:31:53 (2589500034576) STATS - GET, 194.8, 0
2018-11-20 14:31:53 (2589500043176) STATS - GET, 194.9, 0
2018-11-20 14:31:53 (2589500052576) STATS - GET, 195.0, 0
2018-11-20 14:31:53 (2589500061176) STATS - GET, 195.1, 0
2018-11-20 14:31:53 (2589500069776) STATS - GET, 195.2, 0
2018-11-20 14:31:53 (2589500078376) STATS - GET, 195.3, 0
2018-11-20 14:31:53 (2589500086876) STATS - GET, 195.4, 0
2018-11-20 14:31:53 (2589500095376) STATS - GET, 195.5, 0
2018-11-20 14:31:53 (2589500103876) STATS - GET, 195.6, 0
2018-11-20 14:31:53 (2589500147676) STATS - GET, 195.7, 0
2018-11-20 14:31:53 (2589500160476) STATS - GET, 195.8, 0
2018-11-20 14:31:53 (2589500169576) STATS - GET, 195.9, 0
2018-11-20 14:31:53 (2589500178876) STATS - GET, 196.0, 0
2018-11-20 14:31:53 (2589500187676) STATS - GET, 196.1, 0
2018-11-20 14:31:53 (2589500196376) STATS - GET, 196.2, 1
2018-11-20 14:31:53 (2589500204976) STATS - GET, 196.3, 0
2018-11-20 14:31:53 (2589500213476) STATS - GET, 196.4, 0
2018-11-20 14:31:53 (2589500221776) STATS - GET, 196.5, 0
2018-11-20 14:31:53 (2589500230476) STATS - GET, 196.6, 0
2018-11-20 14:31:53 (2589500239276) STATS - GET, 196.7, 0
2018-11-20 14:31:53 (2589500247776) STATS - GET, 196.8, 0
2018-11-20 14:31:53 (2589500256176) STATS - GET, 196.9, 0
2018-11-20 14:31:53 (2589500264876) STATS - GET, 197.0, 0
2018-11-20 14:31:53 (2589500273276) STATS - GET, 197.1, 0
2018-11-20 14:31:53 (2589500281676) STATS - GET, 197.2, 0
2018-11-20 14:31:53 (2589500290176) STATS - GET, 197.3, 0
2018-11-20 14:31:53 (2589500298476) STATS - GET, 197.4, 1
2018-11-20 14:31:53 (2589500306876) STATS - GET, 197.5, 0
2018-11-20 14:31:53 (2589500315376) STATS - GET, 197.6, 0
2018-11-20 14:31:53 (2589500323776) STATS - GET, 197.7, 0
2018-11-20 14:31:53 (2589500332276) STATS - GET, 197.8, 0
2018-11-20 14:31:53 (2589500340776) STATS - GET, 197.9, 0
2018-11-20 14:31:53 (2589500349376) STATS - GET, 198.0, 0
2018-11-20 14:31:53 (2589500357976) STATS - GET, 198.1, 0
2018-11-20 14:31:53 (2589500366476) STATS - GET, 198.2, 0
2018-11-20 14:31:53 (2589500384376) STATS - GET, 198.3, 0
2018-11-20 14:31:53 (2589500395576) STATS - GET, 198.4, 0
2018-11-20 14:31:53 (2589500404576) STATS - GET, 198.5, 0
2018-11-20 14:31:53 (2589500413276) STATS - GET, 198.6, 0
2018-11-20 14:31:53 (2589500421676) STATS - GET, 198.7, 0
2018-11-20 14:31:53 (2589500430176) STATS - GET, 198.8, 0
2018-11-20 14:31:53 (2589500438676) STATS - GET, 198.9, 0
2018-11-20 14:31:53 (2589500447576) STATS - GET, 199.0, 0
2018-11-20 14:31:53 (2589500456176) STATS - GET, 199.1, 0
2018-11-20 14:31:53 (2589500464776) STATS - GET, 199.2, 1
2018-11-20 14:31:53 (2589500473176) STATS - GET, 199.3, 0
2018-11-20 14:31:53 (2589500481576) STATS - GET, 199.4, 0
2018-11-20 14:31:53 (2589500490076) STATS - GET, 199.5, 0
2018-11-20 14:31:53 (2589500498576) STATS - GET, 199.6, 0
2018-11-20 14:31:53 (2589500507376) STATS - GET, 199.7, 0
2018-11-20 14:31:53 (2589500515776) STATS - GET, 199.8, 0
2018-11-20 14:31:53 (2589500524376) STATS - GET, 199.9, 0
2018-11-20 14:31:53 (2589500533576) STATS - GET, 200.0, 1
2018-11-20 14:31:53 (2589500542276) STATS - GET, 200.1, 1
2018-11-20 14:31:53 (2589500550776) STATS - GET, 200.2, 1
2018-11-20 14:31:53 (2589500559376) STATS - GET, 200.3, 1
2018-11-20 14:31:53 (2589500567976) STATS - GET, 200.4, 0
2018-11-20 14:31:53 (2589500585076) STATS - GET, 200.5, 0
2018-11-20 14:31:53 (2589500596376) STATS - GET, 200.6, 0
2018-11-20 14:31:53 (2589500605476) STATS - GET, 200.7, 0
2018-11-20 14:31:53 (2589500621776) STATS - GET, 200.8, 0
2018-11-20 14:31:53 (2589500630876) STATS - GET, 200.9, 0
2018-11-20 14:31:53 (2589500639976) STATS - GET, 201.0, 0
2018-11-20 14:31:53 (2589500648576) STATS - GET, 201.1, 0
2018-11-20 14:31:53 (2589500657076) STATS - GET, 201.2, 1
2018-11-20 14:31:53 (2589500665476) STATS - GET, 201.3, 0
2018-11-20 14:31:53 (2589500673776) STATS - GET, 201.4, 0
2018-11-20 14:31:53 (2589500682276) STATS - GET, 201.5, 0
2018-11-20 14:31:53 (2589500690676) STATS - GET, 201.6, 0
2018-11-20 14:31:53 (2589500699076) STATS - GET, 201.7, 1
2018-11-20 14:31:53 (2589500707776) STATS - GET, 201.8, 0
2018-11-20 14:31:53 (2589500716076) STATS - GET, 201.9, 0
2018-11-20 14:31:53 (2589500724776) STATS - GET, 202.0, 0
2018-11-20 14:31:53 (2589500733476) STATS - GET, 202.1, 0
2018-11-20 14:31:53 (2589500741976) STATS - GET, 202.2, 2
2018-11-20 14:31:53 (2589500750376) STATS - GET, 202.3, 0
2018-11-20 14:31:53 (2589500758776) STATS - GET, 202.4, 0
2018-11-20 14:31:53 (2589500767276) STATS - GET, 202.5, 0
2018-11-20 14:31:53 (2589500775676) STATS - GET, 202.6, 0
2018-11-20 14:31:53 (2589500784076) STATS - GET, 202.7, 0
2018-11-20 14:31:53 (2589500792476) STATS - GET, 202.8, 0
2018-11-20 14:31:53 (2589500801076) STATS - GET, 202.9, 0
2018-11-20 14:31:53 (2589500809776) STATS - GET, 203.0, 0
2018-11-20 14:31:53 (2589500820776) STATS - GET, 203.1, 0
2018-11-20 14:31:53 (2589500833876) STATS - GET, 203.2, 0
2018-11-20 14:31:53 (2589500843676) STATS - GET, 203.3, 0
2018-11-20 14:31:53 (2589500852476) STATS - GET, 203.4, 0
2018-11-20 14:31:53 (2589500861076) STATS - GET, 203.5, 0
2018-11-20 14:31:53 (2589500869576) STATS - GET, 203.6, 0
2018-11-20 14:31:53 (2589500878076) STATS - GET, 203.7, 0
2018-11-20 14:31:53 (2589500886576) STATS - GET, 203.8, 0
2018-11-20 14:31:53 (2589500894976) STATS - GET, 203.9, 0
2018-11-20 14:31:53 (2589500903676) STATS - GET, 204.0, 0
2018-11-20 14:31:53 (2589500912176) STATS - GET, 204.1, 0
2018-11-20 14:31:53 (2589500920776) STATS - GET, 204.2, 0
2018-11-20 14:31:53 (2589500929276) STATS - GET, 204.3, 0
2018-11-20 14:31:53 (2589500937776) STATS - GET, 204.4, 0
2018-11-20 14:31:53 (2589500946376) STATS - GET, 204.5, 0
2018-11-20 14:31:53 (2589500954776) STATS - GET, 204.6, 0
2018-11-20 14:31:53 (2589500973976) STATS - GET, 204.7, 0
2018-11-20 14:31:53 (2589500982276) STATS - GET, 204.8, 0
2018-11-20 14:31:53 (2589500990576) STATS - GET, 204.9, 0
2018-11-20 14:31:53 (2589500999076) STATS - GET, 205.0, 0
2018-11-20 14:31:53 (2589501007476) STATS - GET, 205.1, 0
2018-11-20 14:31:53 (2589501015776) STATS - GET, 205.2, 0
2018-11-20 14:31:53 (2589501023976) STATS - GET, 205.3, 0
2018-11-20 14:31:53 (2589501032276) STATS - GET, 205.4, 0
2018-11-20 14:31:53 (2589501040476) STATS - GET, 205.5, 0
2018-11-20 14:31:53 (2589501060976) STATS - GET, 205.6, 0
2018-11-20 14:31:53 (2589501070276) STATS - GET, 205.7, 0
2018-11-20 14:31:53 (2589501078576) STATS - GET, 205.8, 0
2018-11-20 14:31:53 (2589501086876) STATS - GET, 205.9, 0
2018-11-20 14:31:53 (2589501095076) STATS - GET, 206.0, 0
2018-11-20 14:31:53 (2589501103176) STATS - GET, 206.1, 0
2018-11-20 14:31:53 (2589501111376) STATS - GET, 206.2, 0
2018-11-20 14:31:53 (2589501119476) STATS - GET, 206.3, 0
2018-11-20 14:31:53 (2589501127476) STATS - GET, 206.4, 1
2018-11-20 14:31:53 (2589501135376) STATS - GET, 206.5, 0
2018-11-20 14:31:53 (2589501143376) STATS - GET, 206.6, 0
2018-11-20 14:31:53 (2589501151376) STATS - GET, 206.7, 0
2018-11-20 14:31:53 (2589501159376) STATS - GET, 206.8, 0
2018-11-20 14:31:53 (2589501167476) STATS - GET, 206.9, 0
2018-11-20 14:31:53 (2589501175576) STATS - GET, 207.0, 0
2018-11-20 14:31:53 (2589501183776) STATS - GET, 207.1, 0
2018-11-20 14:31:53 (2589501191776) STATS - GET, 207.2, 0
2018-11-20 14:31:53 (2589501199576) STATS - GET, 207.3, 0
2018-11-20 14:31:53 (2589501207576) STATS - GET, 207.4, 0
2018-11-20 14:31:53 (2589501215576) STATS - GET, 207.5, 0
2018-11-20 14:31:53 (2589501223476) STATS - GET, 207.6, 0
2018-11-20 14:31:53 (2589501231676) STATS - GET, 207.7, 0
2018-11-20 14:31:53 (2589501239776) STATS - GET, 207.8, 0
2018-11-20 14:31:53 (2589501247676) STATS - GET, 207.9, 0
2018-11-20 14:31:53 (2589501255676) STATS - GET, 208.0, 0
2018-11-20 14:31:53 (2589501285476) STATS - GET, 208.1, 0
2018-11-20 14:31:53 (2589501296276) STATS - GET, 208.2, 0
2018-11-20 14:31:53 (2589501304576) STATS - GET, 208.3, 0
2018-11-20 14:31:53 (2589501312676) STATS - GET, 208.4, 0
2018-11-20 14:31:53 (2589501320776) STATS - GET, 208.5, 0
2018-11-20 14:31:53 (2589501328876) STATS - GET, 208.6, 0
2018-11-20 14:31:53 (2589501336976) STATS - GET, 208.7, 0
2018-11-20 14:31:53 (2589501344876) STATS - GET, 208.8, 0
2018-11-20 14:31:53 (2589501352776) STATS - GET, 208.9, 0
2018-11-20 14:31:53 (2589501361276) STATS - GET, 209.0, 0
2018-11-20 14:31:53 (2589501369376) STATS - GET, 209.1, 0
2018-11-20 14:31:53 (2589501377376) STATS - GET, 209.2, 0
2018-11-20 14:31:53 (2589501385476) STATS - GET, 209.3, 0
